0,2,6,4,9,2,0
0,2,6,4,9,1,0
0,2,6,4,2,3,0
0,2,6,4,2,2,0
0,2,6,4,2,1,0
0,2,6,4,10,3,0
0,2,6,4,10,2,0
0,2,6,4,10,1,0
0,2,6,6,9,3,0
0,2,6,6,9,2,0
0,2,6,6,9,1,1
0,2,6,6,2,3,0
0,2,6,6,2,2,1
0,2,6,6,2,1,1
0,2,6,6,10,3,0
0,2,6,6,10,2,1
0,2,6,6,10,1,1
0,2,6,8,9,3,0
0,2,6,8,9,2,0
0,2,6,8,9,1,1
0,2,6,8,2,3,0
0,2,6,8,2,2,1
0,2,6,8,2,1,1
0,2,6,8,10,3,0
0,2,6,8,10,2,1
0,2,6,8,10,1,1
0,2,7,4,9,3,0
0,2,7,4,9,2,0
0,2,7,4,9,1,0
0,2,7,4,2,3,0
0,2,7,4,2,2,0
0,2,7,4,2,1,0
0,2,7,4,10,3,0
0,2,7,4,10,2,0
0,2,7,4,10,1,0
0,2,7,6,9,3,0
0,2,7,6,9,2,0
0,2,7,6,9,1,1
0,2,7,6,2,3,0
0,2,7,6,2,2,1
0,2,7,6,2,1,1
0,2,7,6,10,3,0
0,2,7,6,10,2,1
0,2,7,6,10,1,1
0,2,7,8,9,3,0
0,2,7,8,9,2,0
0,2,7,8,9,1,1
0,2,7,8,2,3,0
0,2,7,8,2,2,1
0,2,7,8,2,1,1
0,2,7,8,10,3,0
0,2,7,8,10,2,1
0,2,7,8,10,1,1
0,3,4,4,9,3,0
0,3,4,4,9,2,0
0,3,4,4,9,1,0
0,3,4,4,2,3,0
0,3,4,4,2,2,0
0,3,4,4,2,1,0
0,3,4,4,10,3,0
0,3,4,4,10,2,0
0,3,4,4,10,1,0
0,3,4,6,9,3,0
0,3,4,6,9,2,0
0,3,4,6,9,1,1
0,3,4,6,2,3,0
0,3,4,6,2,2,0
0,3,4,6,2,1,1
0,3,4,6,10,3,0
0,3,4,6,10,2,1
0,3,4,6,10,1,1
0,3,4,8,9,3,0
0,3,4,8,9,2,0
0,3,4,8,9,1,0
0,3,4,8,2,3,0
0,3,4,8,2,2,0
0,3,4,8,2,1,1
0,3,4,8,10,3,0
0,3,4,8,10,2,1
0,3,4,8,10,1,1
0,3,5,4,9,3,0
0,3,5,4,9,2,0
0,3,5,4,9,1,0
0,3,5,4,2,3,0
0,3,5,4,2,2,0
0,3,5,4,2,1,0
0,3,5,4,10,3,0
0,3,5,4,10,2,0
0,3,5,4,10,1,0
0,3,5,6,9,3,0
0,3,5,6,9,2,0
0,3,5,6,9,1,1
0,3,5,6,2,3,0
0,3,5,6,2,2,0
0,3,5,6,2,1,1
0,3,5,6,10,3,0
0,3,5,6,10,2,1
0,3,5,6,10,1,1
0,3,5,8,9,3,0
0,3,5,8,9,2,0
0,3,5,8,9,1,1
0,3,5,8,2,3,0
0,3,5,8,2,2,1
0,3,5,8,2,1,1
0,3,5,8,10,3,0
0,3,5,8,10,2,1
0,3,5,8,10,1,1
0,3,6,4,9,3,0
0,3,6,4,9,2,0
0,3,6,4,9,1,0
0,3,6,4,2,3,0
0,3,6,4,2,2,0
0,3,6,4,2,1,0
0,3,6,4,10,3,0
0,3,6,4,10,2,0
0,3,6,4,10,1,0
0,3,6,6,9,3,0
0,3,6,6,9,2,0
0,3,6,6,9,1,1
0,3,6,6,2,3,0
0,3,6,6,2,2,1
0,3,6,6,2,1,1
0,3,6,6,10,3,0
0,3,6,6,10,2,1
0,3,6,6,10,1,1
0,3,6,8,9,3,0
0,3,6,8,9,2,0
0,3,6,8,9,1,1
0,3,6,8,2,3,0
0,3,6,8,2,2,1
0,3,6,8,2,1,1
0,3,6,8,10,3,0
0,3,6,8,10,2,1
0,3,6,8,10,1,1
0,3,7,4,9,3,0
0,3,7,4,9,2,0
0,3,7,4,9,1,0
0,3,7,4,2,3,0
0,3,7,4,2,2,0
0,3,7,4,2,1,0
0,3,7,4,10,3,0
0,3,7,4,10,2,0
0,3,7,4,10,1,0
0,3,7,6,9,3,0
0,3,7,6,9,2,0
0,3,7,6,9,1,1
0,3,7,6,2,3,0
0,3,7,6,2,2,1
0,3,7,6,2,1,1
0,3,7,6,10,3,0
0,3,7,6,10,2,1
0,3,7,6,10,1,1
0,3,7,8,9,3,0
0,3,7,8,9,2,0
0,3,7,8,9,1,1
0,3,7,8,2,3,0
0,3,7,8,2,2,1
0,3,7,8,2,1,1
0,3,7,8,10,3,0
0,3,7,8,10,2,1
0,3,7,8,10,1,1
1,0,4,4,9,3,0
1,0,4,4,9,2,0
1,0,4,4,9,1,0
1,0,4,4,2,3,0
1,0,4,4,2,2,0
1,0,4,4,2,1,0
1,0,4,4,10,3,0
1,0,4,4,10,2,0
1,0,4,4,10,1,0
1,0,4,6,9,3,0
1,0,4,6,9,2,0
1,0,4,6,9,1,0
1,0,4,6,2,3,0
1,0,4,6,2,2,0
1,0,4,6,2,1,0
1,0,4,6,10,3,0
1,0,4,6,10,2,0
1,0,4,6,10,1,0
1,0,4,8,9,3,0
